locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
632712,Park's Catering,Truck,7254000,INNES AVE: ARELIOUS WALKER DR to GRIFFITH ST (800 - 899),Assessors Block 4645/Lot015,4645015,4645,015,15MFF-0079,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6019359.973,2094482.884,37.7321349519222,-122.375398078567,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0079&ExportPDF=1&Filename=15MFF-0079_schedule.pdf,,03/17/2015 07:45:54 AM,Mar 16 2015  2:51PM,1,03/15/2016 12:00:00 AM,"(37.7321349657494, -122.375398078558)"
629915,D & T Catering,Truck,7417000,JACKSON ST: MAPLE ST to CHERRY ST (3700 - 3799),3756 JACKSON ST,0968007,0968,007,15MFF-0051,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,5996275.08188,2115996.43038,37.7899082332987,-122.456762533982,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0051&ExportPDF=1&Filename=15MFF-0051_schedule.pdf,,03/23/2015 01:00:59 PM,Mar 11 2015  2:08PM,1,03/15/2016 12:00:00 AM,"(37.7899082470699, -122.456762533972)"
626003,Golden Catering,Truck,7428000,JAMESTOWN AVE: GRIFFITH ST to CORONADO ST (800 - 850),835 JAMESTOWN AVE,4991277,4991,277,15MFF-0020,APPROVED,Cold Truck: Pre-packaged Sandwiches: Various Beverages: Salads: Snacks,6014385.405,2089134.434,37.7171741618036,-122.392222474624,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0020&ExportPDF=1&Filename=15MFF-0020_schedule.pdf,,02/27/2015 03:30:52 PM,Feb 27 2015  3:23PM,1,03/15/2016 12:00:00 AM,"(37.7171741756453, -122.392222474614)"
632861,Singh Brothers Ice Cream,Truck,7428000,JAMESTOWN AVE: GRIFFITH ST to CORONADO ST (800 - 850),800 JAMESTOWN AVE,4973034,4973,034,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6015040.705,2088854.908,37.7164430021474,-122.389937879321,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,,03/17/2015 11:40:48 AM,Mar 17 2015 11:13AM,1,03/15/2016 12:00:00 AM,"(37.7164430159898, -122.389937879311)"
639722,May Catering,Truck,7428000,JAMESTOWN AVE: GRIFFITH ST to CORONADO ST (800 - 850),800 JAMESTOWN AVE,4973034,4973,034,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6015040.705,2088854.908,37.7164430021474,-122.389937879321,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7164430159898, -122.389937879311)"
631460,Liang Bai Ping,Truck,7479000,JENNINGS ST: VAN DYKE AVE to WALLACE AVE (2100 - 2199),2115 JENNINGS ST,4828021,4828,021,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015486.282,2092591.619,37.7267279782571,-122.388658428832,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7267279920895, -122.388658428822)"
632870,Singh Brothers Ice Cream,Truck,7479000,JENNINGS ST: VAN DYKE AVE to WALLACE AVE (2100 - 2199),2115 JENNINGS ST,4828021,4828,021,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6015486.282,2092591.619,37.7267279782571,-122.388658428832,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,,03/17/2015 11:40:48 AM,Mar 17 2015 11:13AM,1,03/15/2016 12:00:00 AM,"(37.7267279920895, -122.388658428822)"
646998,Tacos El Primo,Truck,7480000,JENNINGS ST: WALLACE AVE to YOSEMITE AVE (2200 - 2299),1495 WALLACE AVE,4831003,4831,003,15MFF-0122,REQUESTED,Mexican food: tacos: burritos: tortas: various meat and chicken and fish plate: chile relleno plate: fish plate: bread: flan: rice pudding: bread: fruit juice: vegetable juice: coffee: tea,6015319.326,2092304.552,37.7259304950399,-122.389215559421,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0122&ExportPDF=1&Filename=15MFF-0122_schedule.pdf,,,Apr 21 2015  3:39PM,1,03/15/2016 12:00:00 AM,"(37.7259305088731, -122.389215559411)"
632863,Singh Brothers Ice Cream,Truck,7492000,JENNINGS ST: KEY AVE to LE CONTE AVE (3400 - 3499),3444 JENNINGS ST,4995005,4995,005,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6013111.658,2089651.112,37.7185220485664,-122.396661444417,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,,03/17/2015 11:40:48 AM,Mar 17 2015 11:13AM,1,03/15/2016 12:00:00 AM,"(37.7185220624068, -122.396661444407)"
453013,Tacos Santana,Truck,7498000,JERROLD AVE: PHELPS ST to QUINT ST (1700 - 1799),1700 JERROLD AVE,5262009,5262,009,13MFF-0112,REQUESTED,Tacos: Burritos : Tortas: Quesadillas & Beverages,6014746.675,2098348.869,37.7424951959228,-122.391617595098,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0112&ExportPDF=1&Filename=13MFF-0112_schedule.pdf,07/25/2013 12:00:00 AM,,Jun  5 2013 11:18AM,1,03/15/2014 12:00:00 AM,"(37.7424952097399, -122.391617595088)"
453014,Tacos Santana,Truck,7501000,JERROLD AVE: TOLAND ST to UPTON ST (2100 - 2230),2142 JERROLD AVE,5230011,5230,011,13MFF-0112,REQUESTED,Tacos: Burritos : Tortas: Quesadillas & Beverages,6012644.555,2099128.352,37.7445185826649,-122.398940846628,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0112&ExportPDF=1&Filename=13MFF-0112_schedule.pdf,07/25/2013 12:00:00 AM,,Jun  5 2013 11:18AM,1,03/15/2014 12:00:00 AM,"(37.74451859648, -122.398940846618)"
639675,May Catering,Truck,7502000,JERROLD AVE: UPTON ST to NAPOLEON ST (2201 - 2299),2270 JERROLD AVE,5230008,5230,008,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6012245.5,2099714.018,37.7461044517152,-122.400361834965,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7461044655288, -122.400361834956)"
526502,Eli's Hot Dogs,Push Cart,7504000,JERROLD AVE: BARNEVELD AVE to END (2351 - 2369),101 BAY SHORE BLVD,5559018,5559,018,14MFF-0062,REQUESTED,various styles of hot dogs & sausages: chips: breakfast sandwiches: chili: soda: water:,6011376.107,2100039.012,37.7469482955131,-122.403390960313,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0062&ExportPDF=1&Filename=14MFF-0062_schedule.pdf,,,Mar 14 2014  2:38PM,1,03/15/2014 12:00:00 AM,"(37.746948309326, -122.403390960303)"
437221,Natan's Catering,Truck,7727000,KANSAS ST: 16TH ST to 17TH ST (300 - 399),350 KANSAS ST,3958001D,3958,001D,13MFF-0102,EXPIRED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6011363.148,2106748.619,37.7653706693171,-122.403907848212,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0102&ExportPDF=1&Filename=13MFF-0102_schedule.pdf,,04/12/2013 02:43:48 PM,Apr 12 2013  2:33PM,1,03/15/2014 12:00:00 AM,"(37.7653706831121, -122.403907848202)"
645809,Natan's Catering,Truck,7727000,KANSAS ST: 16TH ST to 17TH ST (300 - 399),350 KANSAS ST,3958001D,3958,001D,15MFF-0119,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6011363.148,2106748.619,37.7653706693171,-122.403907848212,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0119&ExportPDF=1&Filename=15MFF-0119_schedule.pdf,,04/16/2015 10:44:13 AM,Apr 16 2015 10:37AM,1,03/15/2016 12:00:00 AM,"(37.7653706831121, -122.403907848202)"
630916,Mini Mobile Food Catering,Truck,7740000,KANSAS ST: CESAR CHAVEZ ST to MARIN ST (1600 - 1699),Assessors Block 4341/Lot001,4341001,4341,001,15MFF-0058,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6011939.508,2100756.7,37.7489503634271,-122.401493189708,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0058&ExportPDF=1&Filename=15MFF-0058_schedule.pdf,,03/12/2015 02:30:02 PM,Mar 12 2015  2:24PM,1,03/15/2016 12:00:00 AM,"(37.7489503772379, -122.401493189698)"
632862,Singh Brothers Ice Cream,Truck,7819000,KEY AVE: JENNINGS ST to 03RD ST (1000 - 1068),1060 KEY AVE,4994002,4994,002,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6013314.667,2089893.982,37.7192002177133,-122.395976731096,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,,03/17/2015 11:40:48 AM,Mar 17 2015 11:13AM,1,03/15/2016 12:00:00 AM,"(37.719200231553, -122.395976731086)"
631762,Steve's Mobile Deli,Truck,7832101,KING ST: 02ND ST to 03RD ST (101 - 199) -- SOUTH --,145 KING ST,3794003C,3794,003C,15MFF-0064,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0064&ExportPDF=1&Filename=15MFF-0064_schedule.pdf,,03/13/2015 01:40:01 PM,Mar 13 2015  1:36PM,1,03/15/2016 12:00:00 AM,
633157,Kara's Cupcakes,Truck,7832201,KING ST: 02ND ST to 03RD ST (100 - 198) -- NORTH --,118 KING ST,3794010,3794,010,15MFF-0094,APPROVED,Cupcakes,6015306.857,2111936.992,37.7798363328837,-122.390629949741,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0094&ExportPDF=1&Filename=15MFF-0094_schedule.pdf,,03/18/2015 10:14:14 AM,Mar 18 2015 10:07AM,0,03/15/2016 12:00:00 AM,"(37.7798363466647, -122.390629949731)"
632876,Singh Brothers Ice Cream,Truck,7895000,KIRKWOOD AVE: NEWHALL ST to PHELPS ST (1600 - 1699),1698 KIRKWOOD AVE,5279027,5279,027,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6014750.983,2097205.93,37.7393571608675,-122.391522811759,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,,03/17/2015 11:40:48 AM,Mar 17 2015 11:13AM,1,03/15/2016 12:00:00 AM,"(37.7393571746877, -122.391522811749)"
632875,Singh Brothers Ice Cream,Truck,4938000,KISKA RD: DORMITORY RD \ KIRKWOOD AVE to REARDON RD (141 - 199),195 KISKA RD,4700052,4700,052,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6018976.06063,2093508.4787,37.729438288454,-122.376657800723,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,,03/17/2015 11:40:48 AM,Mar 17 2015 11:13AM,1,03/15/2016 12:00:00 AM,"(37.7294383022838, -122.376657800713)"
632672,Quan Catering,Truck,8095000,LANE ST: VAN DYKE AVE to 03RD ST (2100 - 2199),2111 LANE ST,5387022,5387,022,15MFF-0077,APPROVED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,6014449.984,2093362.785,37.7287879577264,-122.392294820702,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0077&ExportPDF=1&Filename=15MFF-0077_schedule.pdf,,03/17/2015 07:45:28 AM,Mar 16 2015  2:39PM,1,03/15/2016 12:00:00 AM,"(37.7287879715568, -122.392294820692)"
509491,Sun Rise Catering,Truck,8100000,LANGTON ST: DECKER ALY to HARRISON ST (108 - 183),175 LANGTON ST,3755200,3755,200,14MFF-0001,EXPIRED,Cold Truck: sandwiches: drinks: snacks: candy: hot coffee,6010511.607,2110467.278,37.7755336414436,-122.407115289202,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0001&ExportPDF=1&Filename=14MFF-0001_schedule.pdf,,09/10/2014 03:57:43 PM,Jan  8 2014  3:11PM,1,03/15/2015 12:00:00 AM,"(37.7755336552287, -122.407115289192)"
509494,Sun Rise Catering,Truck,8100000,LANGTON ST: DECKER ALY to HARRISON ST (108 - 183),171 LANGTON ST,3755117,3755,117,14MFF-0001,EXPIRED,Cold Truck: sandwiches: drinks: snacks: candy: hot coffee,6010485.625,2110494.318,37.7756064329553,-122.40720707415,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0001&ExportPDF=1&Filename=14MFF-0001_schedule.pdf,,09/10/2014 03:57:43 PM,Jan  8 2014  3:11PM,1,03/15/2015 12:00:00 AM,"(37.7756064467403, -122.40720707414)"
627860,Hiyaaa,Truck,8122000,LARKIN ST: FULTON ST to MCALLISTER ST (200 - 299),200 LARKIN ST,0353001,0353,001,15MFF-0043,APPROVED,Korean Fried Chicken,6007971.743,2112224.278,37.7802154802881,-122.416025770151,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0043&ExportPDF=1&Filename=15MFF-0043_schedule.pdf,,05/11/2015 08:45:42 AM,Mar  9 2015 12:31PM,0,03/15/2016 12:00:00 AM,"(37.7802154940687, -122.416025770141)"
631707,Munch A Bunch,Truck,8137000,LARKIN ST: FERN ST to BUSH ST (1127 - 1199),1144 LARKIN ST,0279012,0279,012,15MFF-0062,REQUESTED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6007372.707,2115263.802,37.7885275753132,-122.418313685721,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0062&ExportPDF=1&Filename=15MFF-0062_schedule.pdf,,,Mar 13 2015 12:08PM,1,03/15/2016 12:00:00 AM,"(37.7885275890857, -122.418313685711)"
639680,May Catering,Truck,8234000,LE CONTE AVE: 03RD ST to KEITH ST (1039 - 1099),1098 LE CONTE AVE,5475016,5475,016,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6012690.947,2089990.938,37.7194317184807,-122.398139506914,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7194317323202, -122.398139506904)"
639729,May Catering,Truck,8234000,LE CONTE AVE: 03RD ST to KEITH ST (1039 - 1099),1075 LE CONTE AVE,5476009,5476,009,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6012695.887,2089756.429,37.7187880790201,-122.39810598775,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7187880928602, -122.39810598774)"
632104,Let's Be Frank,Push Cart,8393001,LINDEN ST: GOUGH ST to OCTAVIA ST (300 - 399),404 OCTAVIA ST,0817033,0817,033,15MFF-0074,APPROVED,Hot dogs and chili,6005585.672,2110752.197,37.7760390626659,-122.424175571492,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0074&ExportPDF=1&Filename=15MFF-0074_schedule.pdf,,03/17/2015 09:31:48 AM,Mar 16 2015  1:54PM,0,03/15/2016 12:00:00 AM,"(37.7760390764506, -122.424175571482)"
632697,Park's Catering,Truck,8483000,LOOMIS ST: BARNEVELD AVE \ MCKINNON AVE to OAKDALE AVE (1 - 99),10 LOOMIS ST,5560100,5560,100,15MFF-0079,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6011237.657,2098889.381,37.7437839233827,-122.40378882961,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0079&ExportPDF=1&Filename=15MFF-0079_schedule.pdf,,03/17/2015 07:45:54 AM,Mar 16 2015  2:51PM,1,03/15/2016 12:00:00 AM,"(37.7437839371985, -122.403788829601)"
630928,Mini Mobile Food Catering,Truck,8485000,LOOMIS ST: FLOWER ST to WATERLOO ST (120 - 255),491 BAY SHORE BLVD,5598008,5598,008,15MFF-0058,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0058&ExportPDF=1&Filename=15MFF-0058_schedule.pdf,,03/12/2015 02:30:02 PM,Mar 12 2015  2:24PM,1,03/15/2016 12:00:00 AM,
305709,Bombay Blvd.,Truck,8627000,MAIN ST: MARKET ST to MISSION ST (1 - 99),50 MAIN ST,3711018,3711,018,11MFF-0039,REQUESTED,Indian Style: BBQ: Variety of Curries: Rice: Wraps: Breads (Naan: Rotis: Parathas): Desserts: Pizza.  Beverages: Condiments: Indian Soups: Salads & Appetizer Varieties.,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=11MFF-0039&ExportPDF=1&Filename=11MFF-0039_schedule.pdf,,,Mar  7 2011  4:11PM,0,,
498134,"The Sandwich Stand, LLC.",Truck,8627000,MAIN ST: MARKET ST to MISSION ST (1 - 99),50 MAIN ST,3711019,3711,019,13MFF-0132,REQUESTED,,6013722.24,2116531.414,37.792363514411,-122.396434007976,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0132&ExportPDF=1&Filename=13MFF-0132_schedule.pdf,,,Nov 20 2013  3:09PM,0,,"(37.7923635281798, -122.396434007966)"
635282,"The Sandwich Stand, LLC.",Push Cart,8627000,MAIN ST: MARKET ST to MISSION ST (1 - 99),58 MAIN ST,3711005,3711,005,15MFF-0108,APPROVED,Vietnamese sandwiches: spring rolls: bottle water: can soda: chicken and shrimp rice noodles: rice with chicken: chicken salad: noodle soup.,6013902.41,2116435.193,37.792109338609,-122.395803865502,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0108&ExportPDF=1&Filename=15MFF-0108_schedule.pdf,,04/27/2015 03:56:57 PM,Mar 25 2015 12:24PM,0,03/15/2016 12:00:00 AM,"(37.7921093523781, -122.395803865492)"
631440,Liang Bai Ping,Truck,8630000,MAIN ST: FOLSOM ST to HARRISON ST (300 - 399),201 FOLSOM ST,3746002,3746,002,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015208.50366,2114965.06729,37.7881452832928,-122.391181920263,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7881452970657, -122.391181920253)"
437219,Natan's Catering,Truck,8694000,MARIN ST: END to MICHIGAN ST (800 - 899),888 MARIN ST,4358007,4358,007,13MFF-0102,EXPIRED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016687.302,2100845.634,37.749458329027,-122.385081339678,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0102&ExportPDF=1&Filename=13MFF-0102_schedule.pdf,,04/12/2013 02:43:48 PM,Apr 12 2013  2:33PM,1,03/15/2014 12:00:00 AM,"(37.7494583428374, -122.385081339669)"
645807,Natan's Catering,Truck,8694000,MARIN ST: END to MICHIGAN ST (800 - 899),888 MARIN ST,4358007,4358,007,15MFF-0119,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016687.302,2100845.634,37.749458329027,-122.385081339678,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0119&ExportPDF=1&Filename=15MFF-0119_schedule.pdf,,04/16/2015 10:44:13 AM,Apr 16 2015 10:37AM,1,03/15/2016 12:00:00 AM,"(37.7494583428374, -122.385081339669)"
632706,Park's Catering,Truck,8700000,MARIN ST: KANSAS ST to HWY 101 N ON RAMP (2500 - 2599),2525 MARIN ST,4343001D,4343,001D,15MFF-0079,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6011789.79,2100273.801,37.7476160722331,-122.401976975724,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0079&ExportPDF=1&Filename=15MFF-0079_schedule.pdf,,03/17/2015 07:45:54 AM,Mar 16 2015  2:51PM,1,03/15/2016 12:00:00 AM,"(37.7476160860452, -122.401976975714)"
