state,county,fips,nsn,item_name,quantity,ui,acquisition_cost,total_cost,ship_date,federal_supply_category,federal_supply_category_name,federal_supply_class,federal_supply_class_name
NE,DODGE,31053.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2006-11-08,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DODGE,31053.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2006-11-08,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DODGE,31053.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2006-11-08,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DODGE,31053.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2006-11-08,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DODGE,31053.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2006-11-08,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DODGE,31053.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2006-11-08,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DODGE,31053.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2006-11-08,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1.0,Each,499.0,499.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1.0,Each,499.0,499.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1.0,Each,499.0,499.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1.0,Each,499.0,499.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1.0,Each,499.0,499.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1.0,Each,499.0,499.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1.0,Each,499.0,499.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1.0,Each,499.0,499.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1.0,Each,499.0,499.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1.0,Each,499.0,499.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1.0,Each,499.0,499.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1.0,Each,499.0,499.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1.0,Each,499.0,499.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1.0,Each,499.0,499.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2008-05-20,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2011-12-06,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1.0,Each,138.0,138.0,2011-12-06,10.0,WEAPONS,1005.0,"Guns, through 30 mm"
NE,DOUGLAS,31055.0,1080-01-457-2956,"CAMOUFLAGE NET SYSTEM,RADAR SCATTERING",5.0,Each,1445.0,7225.0,2012-03-14,10.0,WEAPONS,1080.0,Camouflage and Deception Equipment
NE,DOUGLAS,31055.0,1080-01-457-2956,"CAMOUFLAGE NET SYSTEM,RADAR SCATTERING",10.0,Each,1445.0,14450.0,2012-03-26,10.0,WEAPONS,1080.0,Camouflage and Deception Equipment
NE,DOUGLAS,31055.0,1095-01-194-3343,"HOLSTER,PISTOL",1.0,EA,22.89,22.89,2012-03-26,10.0,WEAPONS,1095.0,Miscellaneous Weapons
NE,DOUGLAS,31055.0,1095-01-194-3343,"HOLSTER,PISTOL",2.0,EA,22.89,45.78,2012-03-26,10.0,WEAPONS,1095.0,Miscellaneous Weapons
NE,DOUGLAS,31055.0,1240-00-930-3833,BINOCULAR,3.0,Each,278.05,834.15,2012-03-31,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1.0,Each,0.0,0.0,2013-04-26,12.0,FIRE CONTROL EQPT.,1240.0,Optical Sighting and Ranging Equipment
NE,DOUGLAS,31055.0,4240-01-525-5085,"SPECTACLE KIT,INTER",40.0,EA,52.11,2084.4,2012-03-21,42.0,FIRE/RESCUE/SAFETY; ENVIRO PROTECT,4240.0,Safety and Rescue Equipment
NE,DOUGLAS,31055.0,4240-01-525-5085,"SPECTACLE KIT,INTER",3.0,EA,52.11,156.33,2012-04-12,42.0,FIRE/RESCUE/SAFETY; ENVIRO PROTECT,4240.0,Safety and Rescue Equipment
NE,DOUGLAS,31055.0,4240-01-527-4051,"SAFETY GLASSES,REVI",80.0,EA,50.8,4064.0,2012-04-03,42.0,FIRE/RESCUE/SAFETY; ENVIRO PROTECT,4240.0,Safety and Rescue Equipment
NE,DOUGLAS,31055.0,4240-01-547-6218,"GOGGLES,INDUSTRIAL",85.0,EA,55.09,4682.65,2012-04-09,42.0,FIRE/RESCUE/SAFETY; ENVIRO PROTECT,4240.0,Safety and Rescue Equipment
NE,DOUGLAS,31055.0,5855-01-138-4749,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,10747.0,10747.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-138-4749,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,10747.0,10747.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-138-4749,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,10747.0,10747.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-138-4749,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,10747.0,10747.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-138-4749,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,10747.0,10747.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-138-4749,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,10747.0,10747.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-138-4749,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,10747.0,10747.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
